cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
135,46,-520511347,2025065902,483,388
135,46,-520511347,2025077864,-5,-5
135,46,-520511347,2025124684,6,6
135,46,-520511347,2025186703,267,220
135,46,-520511347,2025206751,6,6
135,46,-520511347,2025213034,20,18
135,46,-520511347,2025243896,202,195
135,46,-520511347,2025292399,359,342
135,46,-520511347,2025318559,198,188
135,46,-520511347,2025322968,13,12
135,46,-520511347,2025342609,194,191
135,46,-520511347,2025412064,301,291
135,46,-520511347,2025429106,-5,-5
135,46,-520511347,2025441553,71,67
135,46,-520511347,2025446059,203,192
135,46,-520511347,2025554927,-5,-5
135,46,-520511347,2025555470,-5,-5
135,46,-520511347,2025597644,21,18
135,46,-520511347,2025620292,976,782
135,46,-520511347,2025634894,131,131
135,46,-520511347,2025640557,57,56
135,46,-520511347,2025642080,5,5
135,46,-520511347,2025708097,108,92
135,46,-520511347,2025728311,416,379
135,46,-520511347,2025755387,-5,-5
135,46,-520511347,2025775104,96,95
135,46,-520511347,2025796220,-5,-5
135,46,-520511347,2025796536,2180,2053
135,46,-520511347,2025856702,9,9
135,46,-520511347,2025883067,19,18
135,46,-520511347,2025934541,11,10
135,46,-520511347,2026052296,183,162
135,46,-520511347,2026057794,40,39
135,46,-520511347,2026063807,-5,-5
135,46,-520511347,2026108925,59,57
135,46,-520511347,2026133064,-5,-5
135,46,-520511347,2026151471,11,11
135,46,-520511347,2026185746,-5,-5
135,46,-520511347,2026240815,219,213
135,46,-520511347,2026247448,8,8
135,46,-520511347,2026259077,6,6
135,46,-520511347,2026266467,239,229
135,46,-520511347,2026290269,16,-5
135,46,-520511347,2026322353,174,166
135,46,-520511347,2026374611,13,12
135,46,-520511347,2026419901,129,119
135,46,-520511347,2026442045,5,5
135,46,-520511347,2026453419,911,751
135,46,-520511347,2026483933,134,132
135,46,-520511347,2026500127,16,14
135,46,-520511347,2026526663,2359,2154
135,46,-520511347,2026564646,-5,-5
135,46,-520511347,2026582857,8,7
135,46,-520511347,2026679268,26,25
135,46,-520511347,2026695660,24,24
135,46,-520511347,2026715319,-5,-5
135,46,-520511347,2026794839,17,17
135,46,-520511347,2026879796,11,11
135,46,-520511347,2026938405,10,10
135,46,-520511347,2026945423,7,7
135,46,-520511347,2026982823,23,23
135,46,-520511347,2027050825,-5,-5
135,46,-520511347,2027069753,41,41
135,46,-520511347,2027088566,345,326
135,46,-520511347,2027102640,-5,-5
135,46,-520511347,2027107657,228,217
135,46,-520511347,2027127270,35,30
135,46,-520511347,2027159812,309,298
135,46,-520511347,2027227445,230,228
135,46,-520511347,2027280725,-5,-5
135,46,-520511347,2027354707,25,25
135,46,-520511347,2027363034,606,562
135,46,-520511347,2027375558,35,34
135,46,-520511347,2027432950,144,132
135,46,-520511347,2027443933,-5,-5
135,46,-520511347,2027515661,24,24
135,46,-520511347,2027518932,792,750
135,46,-520511347,2027548349,13,12
135,46,-520511347,2027623117,74,70
135,46,-520511347,2027650348,-5,-5
135,46,-520511347,2027652795,-5,-5
135,46,-520511347,2027667112,15,15
135,46,-520511347,2027674452,27,26
135,46,-520511347,2027735068,86,75
135,46,-520511347,2027748927,9,9
135,46,-520511347,2027753171,-5,-5
135,46,-520511347,2027762774,11,11
135,46,-520511347,2027817281,13,13
135,46,-520511347,2027842944,18,17
135,46,-520511347,2027904253,1053,932
135,46,-520511347,2027922401,80,78
135,46,-520511347,2027958573,-5,-5
135,46,-520511347,2027986379,-5,-5
135,46,-520511347,2028040004,196,192
135,46,-520511347,2028107730,15,15
135,46,-520511347,2028135893,-5,-5
135,46,-520511347,2028139461,8,8
135,46,-520511347,2028165776,-5,-5
135,46,-520511347,2028220230,222,219
135,46,-520511347,2028233206,9,9
135,46,-520511347,2028246088,-5,-5
135,46,-520511347,2028262783,109,108
135,46,-520511347,2028270701,121,117
135,46,-520511347,2028363534,5,5
135,46,-520511347,2028437566,-5,-5
135,46,-520511347,2028450647,24,23
135,46,-520511347,2028474500,84,84
135,46,-520511347,2028562720,1613,1552
135,46,-520511347,2028614384,-5,-5
135,46,-520511347,2028619637,103,90
135,46,-520511347,2028635341,-5,-5
135,46,-520511347,2028639961,-5,-5
135,46,-520511347,2028665818,56,55
135,46,-520511347,2028672100,5,5
135,46,-520511347,2028683338,11627,9818
135,46,-520511347,2028689783,6,6
135,46,-520511347,2028690291,28,27
135,46,-520511347,2028768415,428,422
135,46,-520511347,2028780334,-5,-5
135,46,-520511347,2028812875,221,201
135,46,-520511347,2037286468,134,133
135,46,-520511347,2039222096,5,5
135,46,-520511347,2040432216,4589,3909
135,46,-520511347,2040524924,-5,-5
135,46,-520511347,2042809184,-5,-5
135,47,-520511347,704057,2819452,1336039
135,47,-520511347,724953,47575,26097
135,47,-520511347,800973,14,8
