ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4051039,42894587,1,1
4043023,2786051,4,5
4040400,2725965,4,9
4040551,2788411,4,7
4043022,2725481,6,8
4040390,2725926,4,10
4043346,4225958,5,5
4043022,2787597,6,7
4043023,42894706,5,7
4040400,4337739,5,8
4043022,2313875,5,7
4040390,2786051,4,5
4043022,2725484,6,8
4040390,2722250,4,5
4040400,2786049,4,5
4040400,2786051,4,4
4040551,42894666,3,8
4043023,2786056,4,6
4043023,2787196,5,6
4040551,43527997,3,8
4040390,2786049,5,6
4040551,2001500,4,6
4040390,4225903,8,11
4040551,4329263,4,6
4043022,2787195,6,7
4043023,2725466,4,7
4051039,2725477,1,1
4043022,2725480,6,8
4043022,42894630,5,8
4040400,42894481,4,9
4040400,2725927,6,9
4043022,43527995,6,8
4043023,42894593,4,7
4040551,2725902,5,8
4043022,2786407,6,7
4040390,4250325,4,5
4040390,42894591,4,10
4043023,2725936,5,7
4040390,42894706,5,10
4040390,2106382,3,7
4033552,4289459,2,2
4040551,2725481,3,8
4040400,2725484,6,9
4040400,43527998,3,9
4051039,4329263,2,2
4043022,2786049,6,7
4040551,42894674,3,8
4040390,2787195,5,9
4040551,2725469,3,8
4040390,2725466,4,10
4043022,42894706,6,8
4040390,2313875,4,6
4051039,42894706,1,1
4040400,42894706,4,9
4040390,42894481,5,10
4040551,42894688,3,8
4043023,2616265,5,6
4040551,2787195,7,7
4043022,4196155,5,6
4051039,2725469,1,1
4043023,42894481,5,7
4043023,4031850,5,7
4040551,4337739,4,7
4043023,2001500,4,5
4043022,45770795,6,9
4040400,2108838,4,4
4040400,2001500,4,7
4043022,2725959,6,8
4043023,3654311,4,5
4040400,2786056,4,5
4040390,2110925,7,10
4043023,42894674,5,7
4040551,44511272,5,9
4043023,2725902,4,7
4040390,2725902,4,10
4051039,2725921,1,1
4033552,2514406,1,2
4043022,2725902,5,8
4040390,2725477,5,10
4040551,2725926,5,8
4051039,44511272,3,3
4040390,2786056,5,6
4040400,4184832,5,8
4040400,2725907,4,9
4043023,42894601,5,7
4040400,44511272,5,10
4043022,4216356,5,10
4051039,42894716,1,1
4043023,2786049,5,6
4043022,4337739,5,7
4043022,42894593,5,8
4040400,2725959,6,9
4043022,3654311,5,6
4040400,2725480,4,9
4043022,2725963,6,8
4103183,4225958,4,4
4105925,2106382,0,1
4040400,42894674,4,9
4040400,43021737,5,5
4040551,42894481,3,8
4043022,2786056,5,7
4040551,43527998,3,8
4043023,4184832,4,6
4043023,2725965,5,7
4040390,2616265,5,6
4040400,2786066,4,4
4040400,2788411,5,8
4040551,2725480,3,8
4040400,2725483,6,9
4043023,45769224,5,7
4043023,42894591,4,7
4040390,2725963,5,10
4043022,2725907,6,8
4040400,42894666,4,9
4040390,2787196,4,9
4043022,2787575,6,7
4051039,2725482,1,1
4040551,2725921,3,8
4033552,2514572,2,3
4040400,2106382,3,5
4040551,2725482,3,8
4040551,42894690,3,8
4051039,2725946,1,1
4040390,2725481,5,10
4043022,2313872,4,7
4051039,2725481,1,1
4043023,2725946,4,7
4040400,2725926,6,9
4043023,2725926,4,7
4043022,44511272,6,9
4040551,45769224,5,8
4043022,43527998,4,8
4040551,2725483,5,8
4103183,4270024,5,6
4040551,2725965,3,8
4040390,42894688,4,10
4040400,4161531,5,9
4040551,42894630,3,8
4043023,42894630,4,7
4043023,2787195,5,6
4040551,4216356,4,10
4043023,42894587,4,7
4043023,43527998,3,7
4040390,42894673,5,10
4043022,2001500,4,6
4043023,42894673,5,7
4043023,42894716,5,7
4043022,42894716,6,8
4040390,44511269,7,12
4040390,43021737,5,6
4051039,42894591,1,1
4051039,42894689,1,1
4043022,2725965,6,8
4051039,2725923,1,1
4040400,42894630,4,9
4040551,2725962,3,8
4043023,2725962,5,7
4051039,42894618,1,1
4043023,2787597,5,6
4043022,40491498,6,7
4040400,2313872,4,5
4043023,43021737,5,6
4040390,43527997,5,10
4040551,45770795,5,9
4040390,2786066,4,5
4040400,2725944,4,9
4051039,42894615,1,1
4040390,4329263,5,8
4040400,42894593,4,9
4043023,2725944,4,7
4040400,4250325,4,4
4043022,43021737,6,7
4040551,2725484,5,8
4041257,4289459,1,1
4043023,2725927,4,7
4043023,42894689,4,7
4043346,3661643,8,9
4043022,42894674,6,8
4040390,42894618,5,10
4040390,42894630,4,10
4040390,2001500,5,8
4043022,42894587,5,8
4051039,2725963,1,1
4040400,2725921,4,9
4040400,42894601,4,9
4051039,43527998,1,1
4040551,42894715,3,8
4040551,4184832,4,7
4040551,2725907,3,8
4043022,2616265,6,7
4043023,2786046,4,5
4043023,2313875,4,6
4043023,2725484,5,7
4040400,42894689,4,9
4040390,2725959,7,10
4043022,2725926,5,8
4043023,2725482,5,7
4040400,2787196,3,8
4040551,2725927,5,8
4043022,2725483,6,8
4043023,43527995,5,7
4040390,43527995,7,10
4043022,3188421,6,8
4040400,42894615,4,9
4043023,43527997,3,7
4040400,36717088,5,5
4043023,2313869,3,6
4043022,2725466,5,8
4040551,42894591,3,8
4058165,2788411,2,2
4040390,42894689,4,10
4043023,4337739,4,6
4043023,40491498,5,6
4040551,42894615,3,8
4040400,4334807,4,4
4043022,36717088,6,7
4040551,42894689,3,8
4040400,2725481,4,9
4043022,2313869,4,7
4043023,42894688,4,7
4040390,2788411,5,9
4043022,42894688,5,8
4040551,42894673,3,8
4043023,44511269,6,9
4051039,2725962,1,1
4040400,43527997,4,9
4051039,42894630,1,1
4040390,2725484,7,10
4040390,4216356,6,12
4040390,4307818,4,5
4043023,36717088,5,6
4040551,2725946,3,8
4040390,2313869,4,6
4040400,42894715,4,9
4051039,2725480,1,1
4043023,42894715,5,7
4043022,2722250,5,6
4040390,2788627,5,7
4043023,3188421,5,7
4043023,2787575,5,6
4040551,42894593,3,8
4043023,2725469,5,7
4040400,42894618,4,9
4043022,4250325,5,6
4043023,44511272,5,8
4040551,2786049,4,4
4040400,43527995,6,9
4043022,2725469,6,8
4043023,4196155,4,5
4043023,2725959,5,7
4040390,2725923,4,10
4043022,42894673,6,8
4051039,42894715,1,1
4040390,43527998,4,10
4051039,2725936,1,1
4043023,2786407,5,6
4043022,2725944,5,8
4043022,4329263,5,6
4043022,2725482,6,8
4040390,2725907,5,10
4040400,2725963,4,9
4040390,2725962,5,10
4040400,3188421,6,9
4040400,42894688,4,9
4043022,44511269,7,10
4043022,4225903,7,9
4043022,42894690,5,8
4043022,45769224,6,8
4040400,42894673,4,9
4040400,42894587,4,9
4043022,4184832,5,7
4040400,4196155,4,4
4103183,3661641,7,8
4040400,3654311,4,4
4040390,2725482,5,10
4043022,42894715,6,8
4043023,42894690,4,7
4040551,44511269,6,10
4040551,42894601,3,8
4040551,42894618,3,8
4043022,43527997,4,8
4051039,42894690,1,1
4040400,45770795,5,10
4040390,4196155,4,5
4043023,42894618,5,7
4040400,2725962,4,9
4043346,3661641,8,9
4051039,42894666,1,1
4040400,2787575,5,7
4040390,36717088,5,6
4043022,2725946,5,8
4043023,2788411,5,6
4040400,2787195,4,8
4043023,2313872,3,6
4043023,2722250,4,5
4040390,44511272,6,11
4040400,42894690,4,9
4040400,2786046,4,4
4040390,42894601,5,10
4040400,2725902,6,9
4040390,2725480,5,10
4043023,42894666,5,7
4040551,4031850,5,8
4043022,4334807,4,6
4040390,2786407,5,7
4043022,2786066,5,6
4051039,42894601,1,1
4043022,2788627,4,7
4040400,2787597,5,6
4051039,42894674,1,1
4040390,45769224,7,10
4040551,3188421,5,8
4051039,42894688,1,1
4041257,2514572,1,2
4040390,4334807,4,5
4103183,3661645,7,8
4051039,45770795,3,3
4040551,42894587,3,8
4040551,2787575,4,6
4040551,2725477,3,8
4043023,4216356,5,9
4040400,2722250,4,4
4040390,2725469,5,10
4043023,4334807,3,5
4043022,42894689,5,8
4040551,2725959,5,8
4040400,2725466,4,9
4040390,45770795,6,11
4040390,2725944,4,10
4043022,2725962,6,8
4040400,44511269,6,11
4051039,42894673,1,1
4040400,4307818,3,4
4040551,2787597,4,5
4103183,3661643,7,8
4043022,2725927,5,8
4043023,2725481,5,7
4040390,42894587,4,10
4040390,2725936,5,10
4043018,2108838,4,4
4040551,2725923,3,8
4040551,2787196,2,7
4043023,2788627,5,6
4040390,42894615,5,10
4040400,2313869,4,5
4043023,2725477,5,7
4040400,4225903,7,10
4040390,4184832,6,9
4043022,2786046,5,6
4043023,4307818,4,5
4043022,42894618,6,8
4040551,2786407,4,5
4040400,45769224,6,9
4040390,3188421,7,10
4040390,3654311,4,5
4040551,2725944,3,8
4040551,43527995,5,8
4040390,42894715,5,10
4043022,42894601,6,8
4043023,4225903,6,8
4040400,2313875,4,5
4051039,2725944,1,1
4040390,2786046,4,5
4043023,4329263,4,5
4051039,2725466,1,1
4040390,40491498,5,6
4043023,2725921,4,7
4051039,2725907,1,1
4040390,2108838,5,6
4040551,42894716,3,8
4043023,2725963,5,7
4040390,42894666,5,10
4043023,4250325,4,5
4043022,2787196,6,7
4040551,4225903,6,9
4043346,4270024,6,7
4040390,4031850,5,10
4040390,42894593,4,10
4043022,4031850,6,8
4043022,42894591,5,8
4043022,42894615,6,8
4043023,2725907,5,7
4040400,2788627,5,6
4040390,2725483,7,10
4043023,2725923,4,7
4040390,2787597,5,7
4040551,4161531,4,8
4043022,2725936,6,8
4040390,42894674,5,10
4043022,4307818,5,6
4051039,4161531,2,2
4040390,2725927,4,10
4051039,42894481,1,1
4040390,2313872,4,6
4043022,2725477,6,8
4043023,2725480,5,7
4051039,2725965,1,1
4040390,2725921,4,10
4040390,42894690,4,10
4040390,2725965,5,10
4051039,44511269,4,4
4040390,2725946,4,10
4040400,2616265,5,5
4040400,2725477,4,9
4043022,42894666,6,8
4040400,2110925,5,7
4043022,42894481,6,8
4040551,2725963,3,8
4040390,4161531,6,10
4040400,2725482,4,9
4043023,42894615,5,7
4051039,42894593,1,1
4043346,3661645,8,9
4040400,40491498,5,5
4043023,2725483,5,7
4043023,45770795,5,8
4043022,2786051,5,6
4040551,42894706,3,8
4040400,4216356,5,11
4180627,2786407,6,9
4180627,2788627,5,9
4138127,2725963,2,2
4179713,2725962,2,3
4180627,2616265,6,9
4180627,2725484,6,11
4180627,2725480,5,11
4180627,44511269,7,13
4180627,4196155,5,8
4180627,2725469,5,11
4179713,2725477,2,3
4180627,45769224,6,11
4180627,42894688,5,11
4180627,36717088,6,9
4180627,42894593,5,11
4180627,42894601,5,11
4180627,2725921,5,11
4180941,42894666,3,4
4180627,2725481,5,11
4179713,2725480,2,3
4179713,42894674,2,3
4179713,2725483,2,3
4138127,2725477,2,2
4180627,42894615,5,11
4180627,43527995,6,11
4179713,2725936,2,3
4126705,3661530,7,8
4180628,3661641,8,9
4174456,44511269,3,3
4180627,45770795,6,12
4180627,2725963,5,11
4180627,2725466,5,11
4180627,2787196,4,10
4180627,2725923,5,11
4138127,42894673,2,2
4117930,4225958,8,8
4180627,43021737,6,9
4180941,2725484,3,4
4180627,42894689,5,11
4180941,2725965,3,4
4122811,4161531,5,5
4180627,2725926,5,11
4180941,44511269,5,7
4180941,42894715,3,4
4180941,2725962,3,4
4180627,2313872,4,9
4126705,35614255,11,13
4180941,42894615,3,4
4180628,4225958,5,6
4180627,43527998,4,11
4138127,2725936,2,2
4180627,2786051,5,8
4169265,45772472,7,9
4180941,43527995,3,4
4179713,2725484,2,3
4179713,2725965,2,3
4126705,45763528,9,11
4179713,2725482,2,3
4138127,42894615,2,2
4138127,42894715,2,2
4180627,42894591,5,11
4180628,3661645,8,9
4180627,2788411,5,10
4180627,2725965,5,11
4180627,42894673,5,11
4138127,2725482,2,2
4174456,4216356,2,2
4180627,2725962,5,11
4180627,2725944,5,11
4179713,42894615,2,3
4169265,35614233,10,12
4180627,4329263,5,9
4180627,43527997,5,11
4180627,4216356,4,13
4180627,2787195,5,10
4180627,42894630,5,11
4174456,3188421,1,1
4180627,42894706,5,11
4178683,4216356,3,3
4180627,42894715,5,11
4180941,43527998,3,4
4169265,35614232,10,12
4180941,42894674,3,4
4160709,43533247,3,3
4180627,42894674,5,11
4180627,2725927,5,11
4180941,2725480,3,4
4154279,2110925,4,7
4138127,2725480,2,2
4180941,2725481,3,4
4180941,42894716,3,4
4180941,2725477,3,4
4180627,2787597,4,9
4180627,42894716,5,11
4180627,2106382,4,9
4126705,45772472,8,10
4180627,2514406,3,4
4180627,4184832,5,10
4180941,2725926,3,3
4126705,35614256,11,13
4180627,2725477,5,11
4180941,45770795,4,6
4180628,4335161,8,8
4138127,42894716,2,2
4180941,4225903,4,5
4138127,42894618,2,2
4160709,43531440,2,2
4126705,35614232,11,13
4138127,2725965,2,2
4180627,2313875,5,9
4169265,35614211,9,11
4180627,42894587,5,11
4180627,2722250,5,8
4180627,2313869,4,9
4180627,2725483,6,11
4180627,2725936,5,11
4180941,2725959,3,3
4180627,2786049,4,9
4180941,2725936,3,4
4169265,3661530,6,7
4180627,2108838,5,7
4180627,2725482,5,11
4180628,4270024,6,7
4180627,4334807,4,8
4180627,4307818,4,8
4180627,42894481,5,11
4180627,2725907,5,11
4180941,45769224,3,5
4180627,2725946,5,11
4180627,4225903,7,12
4126705,35614201,10,12
4169265,45763528,8,10
4143501,4161531,3,3
4138127,2725481,2,2
4138127,42894666,2,2
4180941,42894618,3,4
4180627,40491498,6,9
4126705,35614245,11,13
4126705,35614233,11,13
4138127,2725484,2,2
4179713,42894716,2,3
4179713,42894715,2,3
4180941,4184832,2,2
4179713,42894618,2,3
4180941,4333470,5,5
4169265,35614245,10,12
4180941,2725927,3,3
4126705,35614211,10,12
4179713,42894673,2,3
4180627,2725902,5,11
4180941,44511272,4,6
4180941,4031850,3,3
4180627,2786046,5,8
4138127,42894674,2,2
4179713,2725481,2,3
4180627,44511272,6,12
4180627,2110925,5,12
4180627,2786056,4,9
4180941,4216356,4,6
4180941,2725482,3,4
4169265,35614255,10,12
4174456,45770795,2,2
4179713,2725963,2,3
4174456,44511272,2,2
4169265,35614256,10,12
4180627,3188421,6,11
4180941,2725902,3,3
4180627,42894618,5,11
4180627,4337739,6,10
4180627,2725959,6,11
4180941,4337739,2,2
4179713,42894666,2,3
4180941,42894673,3,4
4180627,4031850,5,11
4138127,2725483,2,2
4180628,3661643,8,9
4180941,3188421,3,5
4180941,2725483,3,4
4180627,2001500,5,9
4169265,35614201,9,11
4180941,43527997,3,4
4180627,4250325,5,8
4180627,3654311,5,8
4180627,42894690,5,11
4138127,2725962,2,2
4180627,2786066,5,8
4180627,42894666,5,11
4180941,2725963,3,4
4184832,2725926,1,1
4184832,2725902,1,1
4184832,2725959,1,1
4184832,2725481,1,1
4237321,2108838,3,3
4185503,4225958,6,6
4184832,3188421,1,1
4184832,2725962,1,1
4184832,45769224,1,1
4184832,42894706,1,1
4184832,2725936,1,1
4184832,43527995,1,1
4184832,44511272,2,2
4184832,42894630,1,1
4184832,2725482,1,1
4184832,2725923,1,1
4184832,42894593,1,1
4184832,42894688,1,1
4184832,2725477,1,1
4184832,2725921,1,1
4184832,42894715,1,1
4184832,2725907,1,1
4185932,3661643,5,5
4229847,43531440,1,1
4184832,2725944,1,1
4184832,42894689,1,1
4185932,3661645,5,5
4184832,2725965,1,1
4184832,42894690,1,1
4184832,43527997,1,1
4184832,42894618,1,1
4185503,3661645,9,10
4184832,42894587,1,1
4184832,4225903,2,2
4184832,42894673,1,1
4211674,2313869,0,1
4184832,42894666,1,1
4184832,4216356,3,3
4185932,4270024,3,3
4185503,3661643,9,10
4184832,2725466,1,1
4184832,2725963,1,1
4237225,2514572,0,1
4184832,4031850,1,1
4237321,43021737,1,1
4261266,3661530,3,3
4184832,2725480,1,1
4185932,3661641,5,5
4184832,42894615,1,1
4184832,42894601,1,1
4185503,4270024,7,8
4184832,2725469,1,1
4184832,2725946,1,1
4184832,42894481,1,1
4185503,3661641,9,10
4184832,42894674,1,1
4184832,42894716,1,1
4184832,2725483,1,1
4184832,45770795,2,2
4184832,2725484,1,1
4184832,44511269,3,3
4184832,42894591,1,1
4211674,2313872,0,1
4229847,43533247,2,2
4184832,43527998,1,1
4184832,2725927,1,1
4301351,2725962,3,10
4297090,2788627,5,8
4301351,43527995,4,10
4301351,2725484,3,10
4301351,2725944,4,10
4304209,42894706,2,2
4304209,42894690,2,2
4301351,42894689,4,10
4304209,2725907,2,2
4273018,3661645,6,6
4301351,43527998,4,10
4302674,2110925,2,3
4304209,42894689,2,2
4304209,42894666,2,2
4297090,2722250,4,7
4301351,42894690,4,10
4304209,2725923,2,2
4304209,2725466,2,2
4301351,42894601,4,10
4301351,2725482,3,10
4301351,2725481,3,10
4297090,4196155,4,7
4301351,2725959,4,10
4297090,2313872,2,8
4304209,2725480,2,2
4304209,2725481,2,2
4301351,4031850,4,10
4297090,2514406,2,5
4301351,4337739,4,7
4304209,42894481,2,2
4297090,2786407,5,9
4304209,42894716,2,2
4301351,3188421,4,10
4304209,42894715,2,2
4304209,2725946,2,2
4297090,4289459,3,3
4297090,2616265,5,8
4306074,2108838,3,4
4301351,4184832,3,9
4297090,43021737,5,8
4301351,42894673,3,10
4301351,42894706,4,10
4301351,2725907,4,10
4301351,2725926,4,10
4304209,42894618,2,2
4304209,4161531,3,3
4304209,44511269,5,5
4304209,2725936,2,2
4304209,2725962,2,2
4304209,42894674,2,2
4297090,2786066,4,7
4301351,2725469,4,10
4304209,2725469,2,2
4289459,2514567,0,1
4297090,2108681,3,4
4297090,2313869,3,8
4297090,2108682,3,4
4301351,2001500,4,6
4301351,44511272,5,11
4301351,42894481,4,10
4304209,42894688,2,2
4297090,4334807,4,7
4301351,42894666,3,10
4301351,43527997,3,10
4299523,2786407,3,4
4301351,42894716,3,10
4297090,4307818,4,7
4301351,2725965,3,10
4297090,3654311,4,7
4301351,4216356,5,12
4304209,2725963,2,2
4301351,4225903,5,11
4297090,36717088,5,8
4301351,2725477,3,10
4301351,42894593,4,10
4273018,3661643,6,6
4301351,42894630,4,10
4299523,2787597,3,4
4304209,42894587,2,2
4304209,43527998,2,2
4297090,2787575,5,9
4304209,45770795,4,4
4301351,42894587,4,10
4301351,2725923,4,10
4297090,2788411,5,10
4301351,45770795,5,11
4304209,44511272,4,4
4304209,4329263,3,3
4304209,42894593,2,2
4297090,4250325,4,7
4273018,3661641,6,6
4301351,2725480,3,10
4297090,2313875,4,8
4297090,2514572,3,4
4301351,44511269,6,12
4297090,2786051,4,7
4301351,2725927,4,10
4304209,2725944,2,2
4301351,2725466,4,10
4301351,2725936,3,10
4297090,2786049,5,8
4304209,42894601,2,2
4299523,2786049,3,3
4301351,42894591,4,10
4297090,2787597,5,8
4297090,4211674,4,4
4301351,42894618,3,10
4275431,4216356,4,4
4301351,2725963,3,10
4304209,2725482,2,2
4301351,2725483,3,10
4304209,2725477,2,2
4304209,42894673,2,2
4280677,3661530,3,3
4304209,42894591,2,2
4297090,40491498,5,8
4301351,2725902,4,10
4299523,2787575,3,5
4299523,2788411,3,6
4297090,2106382,5,9
4297090,2786046,4,7
4304209,42894630,2,2
4297090,2786056,5,8
4304209,2725965,2,2
4301351,42894615,3,10
4300156,2787597,2,2
4304209,2725921,2,2
4301351,42894688,4,10
4301351,42894674,3,10
4301351,45769224,4,10
4304209,42894615,2,2
4301351,2725921,4,10
4301351,42894715,3,10
4299523,2788627,3,4
4301351,2110925,4,9
4301351,2725946,4,10
4289459,2514565,0,1
4322976,4307818,5,9
4322976,43021737,2,10
4322976,2213532,5,6
4322976,42894673,4,12
4322976,2106382,5,11
4322976,42894593,4,12
4322976,40491498,7,10
4322976,42894706,4,12
4322976,42894630,4,12
4322976,4250325,6,9
4322976,42894481,4,12
4322976,42894690,4,12
4322976,42894716,4,12
4322976,2725963,4,12
4322976,43527998,4,12
4322976,2786049,5,10
4322976,4184832,3,11
4322976,2213538,6,7
4322976,2725477,4,12
4322976,45769224,4,12
4322976,2616265,7,10
4322976,2725959,4,12
4322976,2725902,4,12
4322976,2725466,4,12
4322976,45770795,5,13
4322976,2725926,4,12
4322976,2108681,5,6
4322976,42894689,4,12
4322976,2787196,4,11
4322976,4334807,5,9
4322976,2313872,2,10
4322976,2108838,4,8
4322976,2725921,4,12
4335521,4333470,1,1
4322976,2725965,4,12
4322976,42894618,4,12
4322976,2110925,3,13
4322976,2725927,4,12
4322976,43527997,4,12
4322976,2001500,6,10
4322976,2725944,4,12
4322976,2725962,4,12
4322976,3188421,4,12
4322976,43527995,4,12
4322976,44511272,5,13
4322976,2786407,7,11
4322976,2786046,6,9
4322976,2787597,5,10
4322976,4031850,4,12
4322976,4196155,6,9
4322976,2313875,6,10
4322976,4337739,3,11
4322976,2725469,4,12
4322976,2725482,4,12
4322976,4211674,6,6
4322976,2725936,4,12
4322976,2725946,4,12
4322976,2108682,5,6
4326099,2313872,0,1
4322976,42894674,4,12
4322976,2725483,4,12
4322976,2788411,6,12
4322976,2725484,4,12
4322976,2788627,6,10
4322976,2725907,4,12
4322976,4216356,5,14
4322976,42894591,4,12
4322976,2514572,3,6
4334807,2786056,1,1
4322976,42894601,4,12
4322976,42894666,4,12
4322976,42894587,4,12
4322976,42894715,4,12
4322976,2725923,4,12
4322976,2313869,5,10
4322976,3654311,6,9
4322976,2786066,6,9
4322976,42894615,4,12
4322976,915762,4,4
4322976,4163995,5,5
4322976,4225903,5,13
4322976,2722250,6,9
4322976,2786051,6,9
4322976,36717088,7,10
4322976,2787195,4,11
4322976,44511269,6,14
4322976,44803621,4,5
4322976,2725480,4,12
4322976,2786056,5,10
4322976,4289459,3,5
4322976,2101933,3,5
4322976,42894688,4,12
4322976,2514406,3,7
4322976,2725481,4,12
4326099,2313869,0,1
441840,3661643,8,13
441840,4173614,3,4
441840,4335161,5,10
441840,4175026,3,4
36206173,40765071,6,7
36206173,36661382,3,3
36675054,4216356,6,11
36675054,42894601,7,9
36675054,45769224,7,9
36675054,2725944,6,9
36675054,2313875,4,8
36675054,43527998,5,9
36675054,4031850,7,9
36675054,4337739,6,8
36675054,2786056,5,8
36675054,4329263,6,7
36675054,2722250,4,7
36675054,42894587,6,9
36675054,2616265,5,8
36675054,42894591,6,9
36675054,42894674,7,9
36675054,42894688,6,9
36675054,4307818,4,7
36675054,42894481,7,9
36675054,4250325,4,7
36675054,42894689,6,9
36675054,2313869,3,8
36675054,42894630,6,9
36675054,2313872,3,8
36675054,2725963,7,9
36675054,44511272,7,10
36675054,2108838,4,5
36675054,42894673,7,9
36675054,3654311,4,7
36675054,42894690,6,9
36675054,2725480,7,9
36675054,2725927,6,9
36675054,2110925,5,11
36675054,2787196,7,8
36675054,2725921,6,9
36675054,36717088,5,8
36675054,2725902,6,9
36675054,2725484,7,9
36675054,2725482,7,9
36675054,44511269,8,11
36675054,43527995,7,9
36675054,2725965,7,9
36675054,2786407,5,8
36675054,2786046,4,7
36675054,43021737,5,8
36675054,2001500,5,7
36675054,42894666,7,9
36675054,4225903,8,10
36675054,40491498,5,8
36675054,2725926,6,9
36675054,42894593,6,9
36675054,2788411,4,8
36675054,42894618,7,9
36675054,2725923,6,9
36675054,2787597,4,8
36675054,4184832,6,8
36675054,4334807,4,7
36675054,42894706,7,9
36675054,2725481,7,9
36675054,43527997,5,9
36675054,4196155,4,7
36675054,2725483,7,9
36675054,2725946,6,9
36675054,3188421,7,9
36675054,2725907,7,9
36675054,45770795,7,10
36675054,42894715,7,9
36675054,2725936,7,9
36675054,2725466,6,9
36675054,2725477,7,9
36675054,2725959,7,9
36675054,2725469,7,9
36675054,2106382,3,8
36675054,2786051,4,7
36675054,42894615,7,9
36675054,2725962,7,9
36675054,2788627,4,8
36675054,2786066,4,7
36675054,42894716,7,9
36675054,2787195,7,8
36675054,2786049,5,8
36714941,2106382,2,4
40765595,3021690,2,2
43018735,42894689,1,1
43018884,42894481,1,1
43018735,42894690,1,1
45770795,44511269,1,1
441840,4074892,6,6
441840,4270024,6,11
45889197,2108838,6,6
45888128,42739675,3,3
45889197,2722250,6,6
45889197,709890,2,2
45889197,2108681,3,3
45889197,2313869,4,4
45889197,2101933,3,3
45889197,2514572,4,4
45887677,42739675,1,1
45889197,43527995,6,6
45889197,2110925,6,6
45889197,43527998,6,6
45876033,40765071,2,3
45888880,43527995,4,4
45889197,42739675,4,4
45889197,2313875,5,5
45889197,43527997,6,6
45889548,42739675,2,2
45888919,2514406,3,3
